0 10000 1e+07 5e+07 1000 1000 1e+06 100
1 8961.5 1.3819e+07 4.2856e+07 2193 954.79 9.1429e+05 202.57
2 7979.5 1.8449e+07 3.7298e+07 3214.1 910.73 8.2939e+05 293.59
3 7059.1 2.3786e+07 3.3138e+07 4103.1 867.85 7.4667e+05 374.69
4 6204 2.9595e+07 3.0214e+07 4894.9 826.16 6.6725e+05 447.67
5 5417 3.5513e+07 2.8376e+07 5620.1 785.7 5.9194e+05 514.44
6 4699.7 4.1081e+07 2.7477e+07 6305.6 746.49 5.2134e+05 576.91
7 4052.1 4.5809e+07 2.7361e+07 6973.8 708.57 4.5582e+05 636.79
8 3473.1 4.9264e+07 2.7852e+07 7643 671.97 3.956e+05 695.48
9 2960.2 5.1152e+07 2.875e+07 8326.3 636.72 3.4036e+05 753.99
10 2510.1 5.1368e+07 2.984e+07 9031.4 602.84 2.9083e+05 812.85
11 2118.3 5.0007e+07 3.0904e+07 9760.2 570.35 2.4677e+05 872.17
12 1780.1 4.7322e+07 3.1748e+07 10509 539.27 2.0788e+05 931.66
13 1490.1 4.3663e+07 3.2224e+07 11271 509.58 1.7384e+05 990.76
14 1243.2 3.9407e+07 3.224e+07 12035 481.28 1.4434e+05 1048.7
15 1034.1 3.49e+07 3.1765e+07 12787 454.35 1.19e+05 1104.8
16 858.03 3.0425e+07 3.0822e+07 13516 428.76 97415 1158.1
17 710.38 2.6182e+07 2.9474e+07 14211 404.47 79188 1207.9
18 587.05 2.23e+07 2.7804e+07 14861 381.46 63962 1253.6
19 484.36 1.8843e+07 2.5907e+07 15461 359.66 51341 1294.7
20 399.11 1.5828e+07 2.3873e+07 16006 339.05 40962 1330.7
21 328.51 1.324e+07 2.1784e+07 16494 319.56 32491 1361.5
22 270.14 1.1046e+07 1.9706e+07 16925 301.15 25629 1386.9
23 221.97 9.2016e+06 1.7691e+07 17300 283.77 20109 1407
24 182.28 7.6613e+06 1.5779e+07 17621 267.37 15700 1421.7
25 149.6 6.3805e+06 1.3992e+07 17892 251.89 12199 1431.5
26 122.73 5.3182e+06 1.2346e+07 18117 237.29 9437.7 1436.5
27 100.65 4.4384e+06 1.0847e+07 18300 223.53 7271.4 1437.2
28 82.517 3.7098e+06 9.495e+06 18445 210.56 5581.3 1433.8
29 67.634 3.1063e+06 8.2847e+06 18556 198.33 4269.3 1426.9
30 55.425 2.6057e+06 7.2086e+06 18636 186.8 3255.7 1416.8
31 45.412 2.1899e+06 6.2572e+06 18689 175.95 2475.9 1404
32 37.203 1.8439e+06 5.4202e+06 18719 165.71 1878.3 1388.9
33 30.475 1.5556e+06 4.6867e+06 18729 156.08 1422.2 1371.8
34 24.961 1.3147e+06 4.0461e+06 18720 147 1075.2 1353.1
35 20.443 1.1132e+06 3.4882e+06 18696 138.44 811.91 1333
36 16.742 9.4427e+05 3.0037e+06 18659 130.39 612.73 1311.7
37 13.711 8.0245e+05 2.5837e+06 18611 122.8 462.35 1289.4
38 11.227 6.8318e+05 2.2202e+06 18552 115.65 349.03 1266.3
39 9.1936 5.8272e+05 1.9063e+06 18485 108.92 263.77 1242.4
40 7.5281 4.9797e+05 1.6355e+06 18411 102.58 199.7 1217.8
41 6.1641 4.2635e+05 1.4022e+06 18331 96.604 151.57 1192.7
42 5.0472 3.6572e+05 1.2015e+06 18246 90.979 115.44 1167.1
43 4.1326 3.143e+05 1.0289e+06 18157 85.682 88.308 1141.1
44 3.3837 2.7061e+05 8.8072e+05 18064 80.693 67.93 1114.9
45 2.7705 2.3342e+05 7.5356e+05 17968 75.994 52.613 1088.4
46 2.2683 2.0169e+05 6.4455e+05 17870 71.569 41.087 1061.9
47 1.8572 1.7457e+05 5.5114e+05 17770 67.402 32.405 1035.5
48 1.5206 1.5135e+05 4.7116e+05 17668 63.477 25.861 1009.1
49 1.245 1.3144e+05 4.0272e+05 17564 59.78 20.927 982.95
50 1.0193 1.1432e+05 3.4417e+05 17460 56.299 17.213 957.04
51 0.83458 99588 2.941e+05 17355 53.021 14.43 931.46
52 0.68331 86883 2.513e+05 17250 49.933 12.367 906.26
53 0.55945 75910 2.1473e+05 17144 47.025 10.874 881.46
54 0.45805 66417 1.8348e+05 17038 44.287 9.846 857.12
