0 5000.2 1e+07 1e+07 5000.2 1000 1e+06 100
1 4322.7 1.209e+07 8.7339e+06 5210 949.63 9.0405e+05 129.44
2 3714.3 1.4159e+07 7.7455e+06 5389.2 900.92 8.0997e+05 154.7
3 3173.4 1.6085e+07 6.988e+06 5544.8 853.97 7.2082e+05 176.56
4 2696.7 1.7754e+07 6.4189e+06 5682.3 808.8 6.381e+05 195.74
5 2280.3 1.9076e+07 6.0001e+06 5806.1 765.45 5.6206e+05 212.82
6 1919.6 1.9995e+07 5.6971e+06 5919.9 723.92 4.9232e+05 228.26
7 1609.5 2.0491e+07 5.4792e+06 6026.2 684.23 4.2847e+05 242.45
8 1344.7 2.0579e+07 5.3197e+06 6127 646.37 3.6804e+05 255.64
9 1119.9 2.03e+07 5.1957e+06 6223.6 610.31 3.1468e+05 268.03
10 930.18 1.9713e+07 5.0884e+06 6316.5 576.03 2.6755e+05 279.71
11 770.81 1.8883e+07 4.9835e+06 6406.1 543.48 2.2572e+05 290.74
12 637.47 1.7877e+07 4.8703e+06 6492.3 512.61 1.8853e+05 301.12
13 526.3 1.6757e+07 4.7421e+06 6574.9 483.38 1.5671e+05 310.82
14 433.91 1.5576e+07 4.5954e+06 6653.3 455.71 1.2946e+05 319.8
15 357.3 1.4377e+07 4.4293e+06 6727.2 429.54 1.0625e+05 328
16 293.93 1.3193e+07 4.2448e+06 6796.1 404.82 86491 335.37
17 241.6 1.205e+07 4.0445e+06 6859.5 381.47 69956 341.86
18 198.44 1.0964e+07 3.8317e+06 6917.1 359.44 56283 347.46
19 162.91 9.9459e+06 3.6102e+06 6968.8 338.64 45030 352.12
20 133.67 9.0005e+06 3.3837e+06 7014.2 319.03 35828 355.86
21 109.64 8.1301e+06 3.156e+06 7053.5 300.53 28355 358.67
22 89.895 7.3339e+06 2.9303e+06 7086.7 283.09 22327 360.59
23 73.689 6.6091e+06 2.7093e+06 7113.9 266.65 17481 361.64
24 60.392 5.9519e+06 2.4954e+06 7135.2 251.16 13630 361.88
25 49.485 5.3579e+06 2.2904e+06 7151 236.57 10586 361.36
26 40.542 4.8221e+06 2.0955e+06 7161.4 222.81 8191.2 360.13
27 33.212 4.3397e+06 1.9117e+06 7167 209.85 6316.3 358.27
28 27.204 3.9059e+06 1.7396e+06 7167.8 197.65 4855.1 355.84
29 22.281 3.5162e+06 1.5793e+06 7164.4 186.15 3721.3 352.92
30 18.247 3.1662e+06 1.4308e+06 7156.9 175.32 2845.1 349.56
31 14.943 2.8519e+06 1.2939e+06 7145.8 165.11 2170.5 345.83
32 12.237 2.5698e+06 1.1682e+06 7131.4 155.5 1652.8 341.79
33 10.021 2.3165e+06 1.0532e+06 7114 146.45 1256.7 337.51
34 8.2054 2.0891e+06 9.4837e+05 7093.8 137.92 954.5 333.01
35 6.7187 1.8848e+06 8.5297e+05 7071.2 129.89 724.39 328.34
36 5.5014 1.7013e+06 7.6637e+05 7046.3 122.33 549.63 323.52
37 4.5045 1.5365e+06 6.8792e+05 7019.5 115.21 417.1 318.56
38 3.6882 1.3884e+06 6.1696e+05 6990.9 108.5 316.72 313.48
39 3.0198 1.2552e+06 5.5287e+05 6960.8 102.18 240.75 308.27
40 2.4725 1.1355e+06 4.9506e+05 6929.2 96.232 183.3 302.94
41 2.0244 1.0278e+06 4.4297e+05 6896.5 90.629 139.86 297.48
42 1.6575 9.3087e+05 3.9609e+05 6862.7 85.351 107 291.91
43 1.3571 8.4363e+05 3.5394e+05 6827.9 80.381 82.139 286.24
44 1.1111 7.6506e+05 3.1609e+05 6792.4 75.7 63.311 280.47
45 0.90971 6.9426e+05 2.8214e+05 6756.1 71.292 49.035 274.62
46 0.74482 6.3041e+05 2.5171e+05 6719.3 67.14 38.193 268.71
47 0.60981 5.728e+05 2.2446e+05 6681.9 63.23 29.944 262.75
48 0.49928 5.2078e+05 2.0009e+05 6644.1 59.548 23.654 256.78
49 0.40878 4.7378e+05 1.783e+05 6605.9 56.08 18.846 250.79
50 0.33468 4.3129e+05 1.5884e+05 6567.5 52.815 15.164 244.81
51 0.27402 3.9285e+05 1.4147e+05 6528.9 49.739 12.336 238.86
52 0.22435 3.5805e+05 1.2597e+05 6490 46.842 10.162 232.95
53 0.18368 3.2652e+05 1.1215e+05 6451.1 44.115 8.4885 227.09
54 0.15039 2.9794e+05 99841 6412 41.546 7.2027 221.29
55 0.12313 2.7201e+05 88872 6372.9 39.126 6.2192 215.57
56 0.10081 2.4847e+05 79104 6333.8 36.848 5.4754 209.92
57 0.082535 2.2709e+05 70408 6294.7 34.702 4.9255 204.37
58 0.067574 2.0766e+05 62669 6255.6 32.681 4.5378 198.9
59 0.055325 1.8999e+05 55782 6216.7 30.778 4.2922 193.54
60 0.045297 1.7391e+05 49654 6177.7 28.985 4.1792 188.28
61 0.037086 1.5927e+05 44203 6138.9 27.297 4.2007 183.12
62 0.030363 1.4594e+05 39354 6100.3 25.708 4.372 178.07
63 0.02486 1.3378e+05 35041 6061.7 24.211 4.7268 173.13
64 0.020353 1.2269e+05 31205 6023.3 22.801 5.3264 168.3
65 0.016664 1.1257e+05 27792 5985 21.473 6.2779 163.58
66 0.013643 1.0333e+05 24757 5946.9 20.222 7.768 158.98
67 0.01117 94883 22057 5909 19.045 10.129 154.48
68 0.0091455 87167 19655 5871.3 17.936 13.972 150.1
69 0.0074877 80111 17518 5833.7 16.891 20.47 145.82
70 0.0061304 73655 15617 5796.4 15.908 31.977 141.65
71 0.0050192 67745 13924 5759.2 14.981 53.475 137.59
72 0.0041094 62333 12418 5722.2 14.109 96.096 133.63
73 0.0033645 57375 11077 5685.5 13.287 186.3 129.77
74 0.0027546 52830 9882.4 5648.9 12.513 391.47 126.01
75 0.0022553 48662 8818.7 5612.6 11.785 894.36 122.34
76 0.0018465 44838 7871.1 5576.5 11.098 2247.9 118.77
77 0.0015118 41329 7026.9 5540.6 10.452 6358.2 115.3
78 0.0012377 38106 6274.8 5505.2 9.8433 26499 111.92
79 0.0010134 35146 5604.5 5470.1 9.2701 3.8995e+05 108.64
80 0.00082969 32426 5007.2 5435.2 8.7302 6.7373e+06 105.45
81 0.0006793 29925 4474.6 5400.5 8.2218 5.5755e+07 102.36
82 0.00055616 27624 3999.7 5366 7.743 1.5715e+08 99.351
83 0.00045535 25508 3576.1 5331.8 7.2921 2.7436e+08 96.431
84 0.00037281 23560 3198.2 5297.7 6.8675 3.9264e+08 93.596
85 0.00030523 21767 2861 5263.9 6.4675 5.0729e+08 90.843
86 0.0002499 20116 2559.9 5230.2 6.0909 6.1659e+08 88.17
87 0.0002046 18594 2291.1 5196.8 5.7362 7.1993e+08 85.575
88 0.00016752 17192 2051.1 5163.6 5.4021 8.1716e+08 83.055
89 0.00013715 15899 1836.6 5130.6 5.0875 9.0837e+08 80.609
90 0.00011229 14707 1645 5097.8 4.7913 9.9375e+08 78.234
91 9.1936e-05 13608 1473.7 5065.2 4.5122 1.0736e+09 75.929
92 7.5271e-05 12593 1320.6 5032.8 4.2495 1.1481e+09 73.691
93 6.1627e-05 11656 1183.6 5000.6 4.002 1.2177e+09 71.519
94 5.0456e-05 10792 1061.2 4968.6 3.7689 1.2825e+09 69.41
95 4.131e-05 9993.2 951.56 4936.9 3.5495 1.343e+09 67.363
96 3.3822e-05 9255.6 853.47 4905.3 3.3427 1.3993e+09 65.376
97 2.7691e-05 8574.1 765.67 4873.9 3.1481 1.4518e+09 63.447
98 2.2672e-05 7944.3 687.04 4842.8 2.9648 1.5006e+09 61.575
99 1.8562e-05 7362 616.63 4811.8 2.7921 1.5461e+09 59.758
100 1.5197e-05 6823.6 553.54 4781 2.6295 1.5885e+09 57.995
101 1.2443e-05 6325.7 497.02 4750.5 2.4764 1.6279e+09 56.283
102 1.0187e-05 5865 446.35 4720.1 2.3322 1.6645e+09 54.622
103 8.3405e-06 5438.8 400.93 4689.9 2.1963 1.6986e+09 53.009
104 6.8287e-06 5044.4 360.21 4660 2.0684 1.7303e+09 51.444
105 5.5909e-06 4679.3 323.68 4630.2 1.948 1.7598e+09 49.925
106 4.5774e-06 4341.2 290.91 4600.6 1.8345 1.7873e+09 48.451
107 3.7477e-06 4028.1 261.51 4571.2 1.7277 1.8128e+09 47.021
108 3.0684e-06 3738.2 235.12 4542 1.6271 1.8365e+09 45.632
109 2.5122e-06 3469.6 211.43 4512.9 1.5323 1.8586e+09 44.284
110 2.0568e-06 3220.7 190.16 4484.1 1.4431 1.8791e+09 42.976
111 1.684e-06 2990 171.06 4455.4 1.3591 1.8982e+09 41.707
112 1.3787e-06 2776.2 153.9 4427 1.2799 1.916e+09 40.475
113 1.1288e-06 2578.1 138.48 4398.7 1.2054 1.9325e+09 39.28
114 9.2419e-07 2394.3 124.63 4370.6 1.1352 1.9478e+09 38.119
115 7.5666e-07 2223.9 112.18 4342.7 1.0691 1.9621e+09 36.993
116 6.1951e-07 2065.8 100.99 4314.9 1.0068 1.9753e+09 35.9
117 5.0721e-07 1919.2 90.934 4287.4 0.94818 1.9876e+09 34.84
118 4.1527e-07 1783.2 81.888 4260 0.89297 1.9991e+09 33.81
119 3.4e-07 1657 73.751 4232.8 0.84096 2.0097e+09 32.811
120 2.7837e-07 1539.9 66.433 4205.8 0.79199 2.0196e+09 31.842
121 2.2791e-07 1431.2 59.848 4178.9 0.74587 2.0288e+09 30.901
122 1.866e-07 1330.3 53.923 4152.3 0.70243 2.0374e+09 29.988
123 1.5277e-07 1236.6 48.591 4125.8 0.66153 2.0453e+09 29.102
124 1.2508e-07 1149.6 43.791 4099.4 0.623 2.0527e+09 28.242
125 1.0241e-07 1068.8 39.471 4073.3 0.58672 2.0596e+09 27.408
126 8.3844e-08 993.82 35.581 4047.3 0.55255 2.066e+09 26.598
127 6.8646e-08 924.14 32.078 4021.4 0.52037 2.0719e+09 25.812
128 5.6203e-08 859.42 28.923 3995.8 0.49007 2.0774e+09 25.049
129 4.6015e-08 799.29 26.081 3970.3 0.46153 2.0826e+09 24.309
130 3.7674e-08 743.42 23.521 3945 0.43465 2.0873e+09 23.591
131 3.0845e-08 691.51 21.215 3919.8 0.40934 2.0917e+09 22.894
132 2.5254e-08 643.26 19.137 3894.8 0.3855 2.0959e+09 22.217
133 2.0676e-08 598.43 17.264 3870 0.36305 2.0997e+09 21.561
134 1.6928e-08 556.75 15.576 3845.3 0.34191 2.1032e+09 20.923
135 1.386e-08 518.01 14.055 3820.8 0.322 2.1065e+09 20.305
136 1.1347e-08 482 12.683 3796.4 0.30325 2.1096e+09 19.705
137 9.2905e-09 448.51 11.447 3772.2 0.28559 2.1125e+09 19.123
138 7.6064e-09 417.38 10.332 3748.2 0.26896 2.1151e+09 18.558
139 6.2276e-09 388.43 9.3261 3724.3 0.25329 2.1176e+09 18.009
140 5.0988e-09 361.51 8.4193 3700.6 0.23854 2.1199e+09 17.477
141 4.1745e-09 336.47 7.6014 3677 0.22465 2.122e+09 16.961
142 3.4178e-09 313.18 6.8636 3653.6 0.21157 2.124e+09 16.459
143 2.7983e-09 291.52 6.1981 3630.3 0.19925 2.1258e+09 15.973
144 2.2911e-09 271.37 5.5976 3607.2 0.18764 2.1275e+09 15.501
145 1.8758e-09 252.63 5.0558 3584.2 0.17672 2.1291e+09 15.043
146 1.5357e-09 235.19 4.5669 3561.4 0.16643 2.1306e+09 14.598
147 1.2574e-09 218.96 4.1257 3538.7 0.15673 2.132e+09 14.167
148 1.0294e-09 203.87 3.7275 3516.2 0.14761 2.1332e+09 13.748
149 8.4284e-10 189.82 3.3681 3493.8 0.13901 2.1344e+09 13.342
150 6.9007e-10 176.74 3.0437 3471.5 0.13092 2.1355e+09 12.947
151 5.6498e-10 164.58 2.7509 3449.4 0.12329 2.1365e+09 12.565
152 4.6257e-10 153.26 2.4865 3427.5 0.11611 2.1375e+09 12.193
153 3.7872e-10 142.72 2.2479 3405.7 0.10935 2.1384e+09 11.833
154 3.1007e-10 132.91 2.0323 3384 0.10298 2.1392e+09 11.483
155 2.5386e-10 123.78 1.8377 3362.5 0.096984 2.14e+09 11.144
156 2.0785e-10 115.28 1.662 3341.1 0.091336 2.1407e+09 10.815
157 1.7017e-10 107.37 1.5033 3319.8 0.086017 2.1413e+09 10.495
158 1.3933e-10 100 1.36 3298.7 0.081008 2.1419e+09 10.185
159 1.1407e-10 93.144 1.2305 3277.8 0.076291 2.1425e+09 9.8839
160 9.3393e-11 86.76 1.1136 3256.9 0.071848 2.143e+09 9.5918
161 7.6464e-11 80.815 1.0079 3236.2 0.067664 2.1435e+09 9.3083
162 6.2604e-11 75.28 0.91249 3215.6 0.063723 2.144e+09 9.0332
163 5.1256e-11 70.126 0.82628 3195.2 0.060012 2.1444e+09 8.7663
164 4.1965e-11 65.327 0.74839 3174.9 0.056517 2.1448e+09 8.5072
165 3.4358e-11 60.857 0.678 3154.7 0.053226 2.1452e+09 8.2558
166 2.813e-11 56.695 0.61441 3134.7 0.050126 2.1455e+09 8.0118
167 2.3031e-11 52.819 0.55693 3114.8 0.047207 2.1458e+09 7.775
168 1.8856e-11 49.209 0.505 3095 0.044458 2.1461e+09 7.5452
169 1.5438e-11 45.847 0.45806 3075.3 0.041869 2.1464e+09 7.3222
170 1.264e-11 42.715 0.41563 3055.8 0.039431 2.1467e+09 7.1058
171 1.0349e-11 39.799 0.37728 3036.4 0.037135 2.1469e+09 6.8958
172 8.4728e-12 37.082 0.34262 3017.1 0.034972 2.1471e+09 6.692
173 6.9369e-12 34.551 0.31128 2998 0.032935 2.1473e+09 6.4942
174 5.6795e-12 32.194 0.28295 2978.9 0.031017 2.1475e+09 6.3023
175 4.65e-12 29.998 0.25734 2960 0.029211 2.1477e+09 6.116
176 3.8071e-12 27.953 0.23417 2941.3 0.02751 2.1478e+09 5.9353
177 3.117e-12 26.047 0.21323 2922.6 0.025908 2.148e+09 5.7599
178 2.552e-12 24.272 0.19429 2904.1 0.024399 2.1481e+09 5.5896
179 2.0894e-12 22.618 0.17716 2885.6 0.022978 2.1483e+09 5.4244
180 1.7107e-12 21.077 0.16167 2867.4 0.02164 2.1484e+09 5.2641
181 1.4006e-12 19.642 0.14765 2849.2 0.02038 2.1485e+09 5.1085
182 1.1467e-12 18.304 0.13497 2831.1 0.019193 2.1486e+09 4.9576
183 9.3884e-13 17.058 0.1235 2813.2 0.018075 2.1487e+09 4.811
184 7.6866e-13 15.897 0.11312 2795.3 0.017023 2.1488e+09 4.6689
185 6.2933e-13 14.815 0.10373 2777.6 0.016031 2.1489e+09 4.5309
186 5.1525e-13 13.807 0.09523 2760 0.015098 2.149e+09 4.397
187 4.2185e-13 12.868 0.087535 2742.5 0.014219 2.149e+09 4.267
188 3.4539e-13 11.993 0.080569 2725.2 0.013391 2.1491e+09 4.1409
189 2.8278e-13 11.177 0.074262 2707.9 0.012611 2.1492e+09 4.0185
190 2.3152e-13 10.417 0.06855 2690.8 0.011876 2.1492e+09 3.8998
