0 7072.3 4.0798e+06 4.0894e+06 187.66 860.08 1.0198e+06 100
1 6216.2 5.5108e+06 3.5129e+06 284.74 818.78 8.8168e+05 111.48
2 5428.2 7.1931e+06 3.0601e+06 367.9 778.69 7.6088e+05 120.82
3 4709.8 9.0746e+06 2.7146e+06 440.21 739.84 6.5597e+05 128.46
4 4061.2 1.1073e+07 2.4619e+06 504.33 702.26 5.5737e+05 134.79
5 3481.2 1.3082e+07 2.2885e+06 562.53 666 4.7534e+05 140.17
6 2967.4 1.499e+07 2.1821e+06 616.76 631.07 4.0154e+05 144.9
7 2516.4 1.6689e+07 2.1308e+06 668.6 597.5 3.3925e+05 149.21
8 2123.7 1.8091e+07 2.1229e+06 719.35 565.31 2.846e+05 153.31
9 1784.7 1.9141e+07 2.1474e+06 770.01 534.5 2.3669e+05 157.35
10 1494.1 1.9813e+07 2.194e+06 821.28 505.08 1.9641e+05 161.44
11 1246.6 2.0111e+07 2.2529e+06 873.6 477.03 1.6156e+05 165.64
12 1037 2.0066e+07 2.3154e+06 927.16 450.34 1.3269e+05 169.98
13 860.44 1.9722e+07 2.3743e+06 981.95 424.98 1.0791e+05 174.46
14 712.39 1.9133e+07 2.4235e+06 1037.8 400.91 87434 179.06
15 588.72 1.8356e+07 2.4586e+06 1094.4 378.1 70478 183.71
16 485.76 1.7444e+07 2.4767e+06 1151.3 356.5 56375 188.36
17 400.27 1.6444e+07 2.4761e+06 1208.1 336.07 44838 192.95
18 329.46 1.5397e+07 2.4566e+06 1264.2 316.75 35488 197.4
19 270.93 1.4336e+07 2.4188e+06 1319.2 298.5 27938 201.66
20 222.62 1.3285e+07 2.3642e+06 1372.7 281.28 21878 205.66
21 182.81 1.2264e+07 2.2947e+06 1424.2 265.02 17040 209.35
22 150.04 1.1285e+07 2.2128e+06 1473.4 249.67 13200 212.7
23 123.09 1.0357e+07 2.1208e+06 1520.1 235.21 10181 215.68
24 100.95 9.4863e+06 2.0213e+06 1563.9 221.57 7819.9 218.28
25 82.761 8.6738e+06 1.9165e+06 1604.8 208.71 5981.3 220.5
26 67.835 7.9203e+06 1.8087e+06 1642.7 196.58 4556.9 222.34
