0 4997 4.997e+06 4.997e+06 499.7 499.7 1e+06 100
1 4319.7 6.2004e+06 4.3031e+06 616.7 474.5 7.7353e+05 115.02
2 3711.7 7.4404e+06 3.7485e+06 716.81 450.16 6.0846e+05 127.37
3 3171 8.6481e+06 3.3098e+06 803.45 426.7 4.7703e+05 137.56
4 2694.6 9.7546e+06 2.9664e+06 879.43 404.13 3.7706e+05 146.02
5 2278.6 1.0701e+07 2.7001e+06 947.05 382.47 2.9629e+05 153.09
6 1918.1 1.1445e+07 2.4945e+06 1008.1 361.72 2.3377e+05 159.07
7 1608.2 1.1963e+07 2.3358e+06 1064.1 341.89 1.8305e+05 164.2
8 1343.5 1.2252e+07 2.2117e+06 1116.1 322.97 1.4361e+05 168.64
9 1119 1.2324e+07 2.1121e+06 1164.9 304.95 1.124e+05 172.54
10 929.39 1.2204e+07 2.0288e+06 1211 287.82 87437 175.98
11 770.14 1.1923e+07 1.9553e+06 1254.8 271.55 67941 179.03
12 636.91 1.1514e+07 1.8869e+06 1296.5 256.13 52618 181.74
13 525.84 1.1011e+07 1.8199e+06 1336.1 241.52 40509 184.12
14 433.52 1.0443e+07 1.7523e+06 1373.7 227.7 31100 186.19
15 356.99 9.8358e+06 1.6828e+06 1409.4 214.63 23800 187.95
16 293.67 9.2109e+06 1.6108e+06 1442.9 202.27 18149 189.41
17 241.38 8.5847e+06 1.5364e+06 1474.4 190.61 13790 190.58
18 198.27 7.9697e+06 1.46e+06 1503.6 179.59 10434 191.46
19 162.76 7.3751e+06 1.3822e+06 1530.7 169.2 7871.9 192.05
20 133.55 6.8071e+06 1.3038e+06 1555.6 159.4 5922.1 192.38
21 109.54 6.2695e+06 1.2257e+06 1578.3 150.16 4442.7 192.47
22 89.814 5.7645e+06 1.1485e+06 1598.9 141.45 3323.8 192.33
23 73.623 5.2929e+06 1.073e+06 1617.3 133.24 2480.5 191.99
24 60.337 4.8546e+06 9.997e+05 1633.7 125.5 1846.7 191.48
25 49.44 4.4487e+06 9.2911e+05 1648.1 118.2 1371.8 190.83
26 40.505 4.0738e+06 8.6157e+05 1660.6 111.33 1017 190.06
27 33.181 3.7286e+06 7.973e+05 1671.3 104.86 752.51 189.18
28 27.179 3.4112e+06 7.3645e+05 1680.4 98.756 555.88 188.21
29 22.26 3.12e+06 6.7905e+05 1687.8 93.01 410.03 187.15
30 18.231 2.853e+06 6.2507e+05 1693.8 87.597 302.05 185.97
31 14.93 2.6087e+06 5.7445e+05 1698.4 82.499 222.25 184.68
32 12.226 2.3853e+06 5.2708e+05 1701.6 77.697 163.38 183.24
33 10.012 2.1812e+06 4.8285e+05 1703.7 73.174 120 181.65
34 8.1979 1.9949e+06 4.4165e+05 1704.6 68.914 88.082 179.89
35 6.7126 1.8248e+06 4.0336e+05 1704.5 64.902 64.626 177.95
36 5.4963 1.6696e+06 3.6786e+05 1703.5 61.123 47.403 175.83
37 4.5004 1.5281e+06 3.3502e+05 1701.5 57.564 34.768 173.54
38 3.6848 1.399e+06 3.0471e+05 1698.8 54.213 25.504 171.09
39 3.017 1.2813e+06 2.7681e+05 1695.3 51.056 18.715 168.49
40 2.4703 1.1738e+06 2.5117e+05 1691.2 48.083 13.741 165.75
41 2.0225 1.0758e+06 2.2767e+05 1686.4 45.283 10.097 162.9
42 1.656 9.8633e+05 2.0617e+05 1681.1 42.646 7.4276 159.95
43 1.3558 9.0463e+05 1.8654e+05 1675.3 40.163 5.4711 156.91
44 1.1101 8.3002e+05 1.6863e+05 1669.1 37.824 4.0366 153.81
45 0.90888 7.6184e+05 1.5233e+05 1662.4 35.621 2.984 150.65
46 0.74414 6.9952e+05 1.3752e+05 1655.4 33.547 2.2109 147.46
47 0.60926 6.4255e+05 1.2407e+05 1648.1 31.593 1.6425 144.23
48 0.49882 5.9043e+05 1.1187e+05 1640.5 29.754 1.2239 140.99
49 0.40841 5.4274e+05 1.0082e+05 1632.6 28.021 0.8909 137.75
50 0.33438 4.9908e+05 90822 1624.5 26.389 0.58907 134.52
51 0.27377 4.5909e+05 81782 1616.2 24.852 0.40767 131.29
52 0.22414 4.2245e+05 73616 1607.8 23.405 0.29091 128.09
53 0.18351 3.8888e+05 66244 1599.2 22.042 0.21231 124.91
54 0.15025 3.5809e+05 59594 1590.4 20.758 0.15772 121.77
55 0.12301 3.2984e+05 53598 1581.6 19.55 0.11895 118.66
56 0.10072 3.0393e+05 48195 1572.7 18.411 0.090936 115.6
57 0.08246 2.8013e+05 43329 1563.7 17.339 0.070419 112.58
58 0.067513 2.5828e+05 38948 1554.6 16.329 0.055226 109.62
59 0.055275 2.3821e+05 35005 1545.5 15.378 0.043875 106.7
60 0.045255 2.1976e+05 31458 1536.4 14.483 0.035328 103.84
61 0.037052 2.028e+05 28268 1527.2 13.639 0.028854 101.03
62 0.030336 1.872e+05 25399 1518 12.845 0.023928 98.277
63 0.024837 1.7285e+05 22821 1508.8 12.097 0.020172 95.583
64 0.020335 1.5964e+05 20503 1499.6 11.393 0.01731 92.948
65 0.016649 1.4748e+05 18421 1490.4 10.729 0.015144 90.371
66 0.013631 1.3628e+05 16550 1481.2 10.104 0.013531 87.853
67 0.01116 1.2596e+05 14869 1472 9.5158 0.012368 85.394
68 0.0091372 1.1645e+05 13359 1462.8 8.9617 0.01159 82.993
69 0.0074809 1.0769e+05 12003 1453.7 8.4398 0.011158 80.651
70 0.0061249 99606 10785 1444.6 7.9483 0.011061 78.367
71 0.0050146 92151 9690.6 1435.5 7.4854 0.011318 76.141
72 0.0041056 85272 8708.1 1426.4 7.0495 0.011986 73.971
73 0.0033614 78924 7825.6 1417.4 6.639 0.013173 71.857
74 0.0027521 73063 7033.1 1408.4 6.2523 0.015065 69.798
75 0.0022532 67652 6321.3 1399.5 5.8882 0.017983 67.794
76 0.0018448 62653 5682.1 1390.5 5.5453 0.022472 65.843
77 0.0015104 58035 5107.9 1381.7 5.2224 0.029483 63.944
78 0.0012366 53767 4592.1 1372.9 4.9183 0.040732 62.097
79 0.0010125 49823 4128.8 1364.1 4.6318 0.059411 60.299
80 0.00082894 46175 3712.7 1355.4 4.3621 0.091684 58.552
81 0.00067868 42802 3338.8 1346.7 4.1081 0.14986 56.852
82 0.00055566 39683 3002.8 1338 3.8688 0.25919 55.199
83 0.00045493 36796 2701 1329.4 3.6435 0.47194 53.593
84 0.00037247 34125 2429.7 1320.9 3.4314 0.89288 52.032
85 0.00030495 31652 2185.9 1312.4 3.2315 1.9314 50.514
86 0.00024968 29364 1966.8 1304 3.0433 4.5943 49.039
87 0.00020442 27244 1769.9 1295.6 2.8661 11.838 47.606
88 0.00016736 25281 1592.8 1287.2 2.6992 33.121 46.213
89 0.00013703 23463 1433.6 1278.9 2.542 100.92 44.86
90 0.00011219 21779 1290.4 1270.7 2.394 337.05 43.545
91 9.1852e-05 20218 1161.7 1262.6 2.2546 1273 42.265
92 7.5202e-05 18771 1045.8 1254.8 2.1233 8123.6 41.022
93 6.1571e-05 17430 941.67 1247.1 1.9996 1.3746e+05 39.814
94 5.041e-05 16187 847.96 1239.5 1.8832 2.5587e+06 38.641
95 4.1272e-05 15034 763.66 1231.8 1.7735 3.0744e+07 37.502
96 3.3791e-05 13965 687.81 1224.3 1.6702 1.185e+08 36.397
97 2.7666e-05 12973 619.57 1216.7 1.573 2.3284e+08 35.324
98 2.2651e-05 12053 558.15 1209.3 1.4814 3.5156e+08 34.283
99 1.8545e-05 11199 502.88 1201.8 1.3951 4.6778e+08 33.272
100 1.5183e-05 10407 453.13 1194.5 1.3138 5.7906e+08 32.291
101 1.2431e-05 9672.2 408.34 1187.1 1.2373 6.8452e+08 31.338
102 1.0178e-05 8989.8 368.01 1179.9 1.1653 7.8389e+08 30.414
103 8.3329e-06 8356.4 331.7 1172.6 1.0974 8.7719e+08 29.517
104 6.8225e-06 7768.2 299.01 1165.4 1.0335 9.6459e+08 28.646
105 5.5858e-06 7222.1 269.56 1158.3 0.97332 1.0463e+09 27.8
106 4.5733e-06 6715 243.03 1151.2 0.91664 1.1227e+09 26.98
107 3.7443e-06 6243.9 219.14 1144.1 0.86326 1.1939e+09 26.183
108 3.0656e-06 5806.4 197.61 1137.1 0.81298 1.2604e+09 25.41
109 2.5099e-06 5400 178.21 1130.1 0.76564 1.3224e+09 24.66
110 2.0549e-06 5022.3 160.73 1123.2 0.72105 1.3801e+09 23.932
111 1.6824e-06 4671.5 144.98 1116.3 0.67906 1.4339e+09 23.226
112 1.3775e-06 4345.4 130.78 1109.5 0.63952 1.484e+09 22.54
113 1.1278e-06 4042.4 117.99 1102.7 0.60227 1.5306e+09 21.874
114 9.2335e-07 3760.8 106.45 1096 0.5672 1.574e+09 21.228
115 7.5598e-07 3499 96.048 1089.2 0.53417 1.6144e+09 20.601
116 6.1894e-07 3255.6 86.67 1082.6 0.50306 1.652e+09 19.993
117 5.0675e-07 3029.4 78.214 1076 0.47377 1.687e+09 19.402
118 4.1489e-07 2819 70.588 1069.4 0.44618 1.7195e+09 18.829
119 3.3969e-07 2623.4 63.71 1062.9 0.42019 1.7498e+09 18.273
120 2.7811e-07 2441.5 57.506 1056.4 0.39572 1.7779e+09 17.733
121 2.277e-07 2272.4 51.91 1049.9 0.37268 1.8041e+09 17.209
122 1.8643e-07 2115 46.862 1043.5 0.35097 1.8285e+09 16.701
123 1.5263e-07 1968.7 42.307 1037.2 0.33053 1.8511e+09 16.208
124 1.2497e-07 1832.6 38.198 1030.8 0.31129 1.8722e+09 15.729
125 1.0231e-07 1706 34.489 1024.5 0.29316 1.8917e+09 15.264
126 8.3767e-08 1588.2 31.143 1018.3 0.27609 1.9099e+09 14.813
127 6.8583e-08 1478.6 28.123 1012.1 0.26001 1.9269e+09 14.375
128 5.6151e-08 1376.6 25.398 1005.9 0.24487 1.9426e+09 13.951
129 4.5973e-08 1281.7 22.938 999.81 0.23061 1.9572e+09 13.538
130 3.764e-08 1193.4 20.717 993.73 0.21718 1.9708e+09 13.138
131 3.0817e-08 1111.2 18.712 987.68 0.20453 1.9835e+09 12.75
132 2.5231e-08 1034.8 16.903 981.68 0.19262 1.9952e+09 12.373
133 2.0657e-08 963.6 15.269 975.71 0.1814 2.0061e+09 12.008
134 1.6913e-08 897.35 13.794 969.78 0.17084 2.0163e+09 11.653
135 1.3847e-08 835.69 12.461 963.89 0.16089 2.0257e+09 11.309
136 1.1337e-08 778.3 11.259 958.04 0.15152 2.0345e+09 10.975
137 9.282e-09 724.87 10.172 952.23 0.1427 2.0426e+09 10.65
138 7.5995e-09 675.13 9.1913 946.45 0.13439 2.0502e+09 10.335
139 6.222e-09 628.82 8.3053 940.72 0.12656 2.0573e+09 10.03
140 5.0941e-09 585.71 7.5051 935.01 0.11919 2.0638e+09 9.7337
141 4.1707e-09 545.57 6.7822 929.35 0.11225 2.0699e+09 9.446
142 3.4147e-09 508.2 6.1293 923.72 0.10571 2.0756e+09 9.1669
143 2.7957e-09 473.4 5.5395 918.13 0.099555 2.0808e+09 8.896
144 2.289e-09 440.99 5.0067 912.58 0.093758 2.0857e+09 8.6331
145 1.8741e-09 410.82 4.5253 907.06 0.088298 2.0902e+09 8.378
146 1.5343e-09 382.72 4.0904 901.57 0.083155 2.0945e+09 8.1304
147 1.2562e-09 356.55 3.6974 896.12 0.078313 2.0984e+09 7.8901
148 1.0285e-09 332.18 3.3424 890.71 0.073752 2.102e+09 7.6569
149 8.4208e-10 309.48 3.0216 885.33 0.069457 2.1054e+09 7.4307
150 6.8944e-10 288.33 2.7317 879.99 0.065412 2.1086e+09 7.2111
151 5.6446e-10 268.64 2.4697 874.68 0.061603 2.1115e+09 6.998
152 4.6215e-10 250.3 2.233 869.41 0.058016 2.1142e+09 6.7911
153 3.7837e-10 233.22 2.019 864.17 0.054637 2.1167e+09 6.5904
154 3.0979e-10 217.31 1.8257 858.96 0.051455 2.1191e+09 6.3957
155 2.5363e-10 202.48 1.6509 853.79 0.048459 2.1213e+09 6.2067
156 2.0766e-10 188.67 1.4929 848.65 0.045637 2.1233e+09 6.0232
157 1.7002e-10 175.81 1.3502 843.54 0.042979 2.1252e+09 5.8452
158 1.392e-10 163.83 1.2211 838.47 0.040476 2.1269e+09 5.6725
159 1.1397e-10 152.66 1.1045 833.43 0.038119 2.1286e+09 5.5048
160 9.3308e-11 142.26 0.99906 828.42 0.035899 2.1301e+09 5.3421
161 7.6394e-11 132.57 0.90374 823.45 0.033808 2.1315e+09 5.1843
162 6.2547e-11 123.54 0.81757 818.51 0.03184 2.1328e+09 5.0311
163 5.1209e-11 115.13 0.73968 813.59 0.029985 2.134e+09 4.8824
164 4.1927e-11 107.29 0.66925 808.72 0.028239 2.1351e+09 4.7381
165 3.4327e-11 99.992 0.60558 803.87 0.026595 2.1362e+09 4.598
166 2.8104e-11 93.188 0.54802 799.05 0.025046 2.1372e+09 4.4622
167 2.301e-11 86.849 0.49597 794.27 0.023587 2.1381e+09 4.3303
