0 10000 1e+07 1e+07 1000 1000 1e+06 100
1 8961.5 1.4713e+07 8.7765e+06 1236 954.79 9.0389e+05 129.49
2 7979.5 2.094e+07 7.9443e+06 1443.8 910.73 8.1146e+05 155.08
3 7059.1 2.8789e+07 7.5074e+06 1633.8 867.85 7.2557e+05 178.02
4 6204 3.818e+07 7.4908e+06 1816.7 826.16 6.4676e+05 199.64
5 5417 4.8785e+07 7.9429e+06 2003.8 785.7 5.7296e+05 221.41
6 4699.7 6.0001e+07 8.937e+06 2208.3 746.49 5.0269e+05 244.89
7 4052.1 7.0977e+07 1.0565e+07 2445.3 708.57 4.3963e+05 271.81
8 3473.1 8.0713e+07 1.292e+07 2732.2 671.97 3.8097e+05 303.89
9 2960.2 8.8224e+07 1.6052e+07 3088.3 636.72 3.2823e+05 342.76
10 2510.1 9.2733e+07 1.9922e+07 3533 602.84 2.8068e+05 389.58
11 2118.3 9.3847e+07 2.4347e+07 4082.9 570.35 2.3807e+05 444.83
12 1780.1 9.1634e+07 2.9006e+07 4747.8 539.27 2.0055e+05 508.16
13 1490.1 8.6579e+07 3.3488e+07 5527.7 509.58 1.6771e+05 578.46
14 1243.2 7.9432e+07 3.7382e+07 6411.9 481.28 1.3923e+05 654.06
15 1034.1 7.1029e+07 4.0365e+07 7380.1 454.35 1.1474e+05 733.05
16 858.03 6.2144e+07 4.2249e+07 8405.3 428.76 93880 813.53
17 710.38 5.3389e+07 4.2991e+07 9457.8 404.47 76298 893.7
18 587.05 4.5193e+07 4.2666e+07 10509 381.46 61600 971.99
19 484.36 3.7808e+07 4.1427e+07 11532 359.66 49415 1047.1
20 399.11 3.1344e+07 3.947e+07 12507 339.05 39394 1117.8
21 328.51 2.5813e+07 3.6997e+07 13417 319.56 31219 1183.4
22 270.14 2.1159e+07 3.4198e+07 14254 301.15 24599 1243.1
23 221.97 1.7294e+07 3.1235e+07 15009 283.77 19277 1296.5
24 182.28 1.4114e+07 2.8239e+07 15683 267.37 15029 1343.3
25 149.6 1.1515e+07 2.5309e+07 16275 251.89 11659 1383.4
26 122.73 9.4001e+06 2.2515e+07 16788 237.29 9003.1 1416.9
27 100.65 7.6835e+06 1.9903e+07 17229 223.53 6921.9 1444
28 82.517 6.2917e+06 1.75e+07 17601 210.56 5300.1 1465
29 67.634 5.1629e+06 1.5316e+07 17912 198.33 4043 1480.2
