0 12493 1.2493e+07 1.2493e+07 1249.3 1249.3 1e+06 100
1 11348 1.9449e+07 1.1058e+07 1545.1 1195.2 9.7665e+05 135.68
2 10248 2.939e+07 1.0204e+07 1809.3 1142.5 9.3945e+05 167.22
3 9197 4.2995e+07 1.0012e+07 2058 1091.1 8.9271e+05 196.42
4 8201.5 6.0717e+07 1.0649e+07 2310.3 1041 8.4059e+05 225.5
5 7266.4 8.2495e+07 1.2415e+07 2591.4 992.21 7.8384e+05 257.22
6 6395.9 1.0742e+08 1.5797e+07 2936 944.77 7.2266e+05 295.07
7 5593 1.3349e+08 2.1489e+07 3394.4 898.7 6.6103e+05 343.17
8 4859.4 1.5765e+08 3.0255e+07 4035.6 854.04 5.9865e+05 405.64
9 4195.8 1.7644e+08 4.2532e+07 4945.3 810.83 5.3762e+05 485.22
10 3601.1 1.8709e+08 5.7931e+07 6209.7 769.1 4.7817e+05 582.07
11 3073.2 1.8844e+08 7.508e+07 7891.5 728.9 4.2173e+05 693.78
12 2608.9 1.811e+08 9.2014e+07 10008 690.24 3.688e+05 816.48
13 2204 1.6695e+08 1.068e+08 12526 653.15 3.1979e+05 946.12
14 1853.8 1.4843e+08 1.1803e+08 15367 617.64 2.7499e+05 1079.2
15 1553.2 1.2793e+08 1.2498e+08 18426 583.71 2.3454e+05 1212.8
16 1296.8 1.0739e+08 1.2759e+08 21589 551.35 1.9841e+05 1344.7
17 1079.4 8.8181e+07 1.2627e+08 24746 520.55 1.6656e+05 1473.2
18 896.1 7.1113e+07 1.2173e+08 27806 491.27 1.3875e+05 1596.7
19 742.25 5.6521e+07 1.148e+08 30695 463.48 1.1474e+05 1714.2
20 613.63 4.4418e+07 1.0628e+08 33363 437.14 94195 1824.6
21 506.47 3.4614e+07 9.6867e+07 35780 412.18 76789 1927.2
22 417.45 2.6815e+07 8.7147e+07 37933 388.58 62178 2021.2
23 343.68 2.0698e+07 7.7549e+07 39821 366.26 50020 2106
24 282.67 1.595e+07 6.838e+07 41452 345.17 39989 2181.3
25 232.31 1.2291e+07 5.9834e+07 42844 325.25 31780 2246.7
26 190.79 9.4844e+06 5.2022e+07 44014 306.46 25113 2302.1
